,filename,label_portrait,pixel_X,pixel_Y,max_I,min_I,mean_I,std_I,type,face_area,eye_status,tot_eye_area,face_angle,smile_status,smile_area,glasses_status,glasses_area,blurry_rate,light_percent,dark_percent,APW_rate,face_%,smile_%
271,25_1_0_20170117152038451.jpg,1.0,898,907,255,4,159.2,71.6,face,186624,2_eyes_OK,15138,4.38,smile_YES,32131,glasses_NO,0,5.74,81.37,0.31,0.03,23.0,17.0
272,43_0_2_20170116192612780.jpg,1.0,902,899,246,10,78.2,42.3,face,123904,2_eyes_OK,10513,4.14,smile_YES,19602,glasses_NO,0,5.19,0.0,9.96,0.62,15.0,16.0
273,35_1_1_20170116222842436.jpg,0.0,782,1043,255,0,123.1,58.7,face,142129,2_eyes_OK,11405,3.41,smile_YES,21632,glasses_NO,0,12.23,6.11,33.25,0.62,17.0,15.0
274,24_1_1_20170114025128077.jpg,0.0,582,739,255,2,101.8,65.8,face,33489,2_eyes_OK,3121,4.92,smile_YES,6050,glasses_NO,0,11.72,10.97,45.84,1.26,8.0,18.0
275,29_0_1_20170117180836731.jpg,0.0,658,1243,250,25,119.8,63.6,face,209764,eyes_NOK,9216,0.0,smile_NO,0,glasses_NO,0,5.31,16.27,15.86,0.24,26.0,0.0
276,28_0_3_20170104220743173.jpg,0.0,202,201,255,1,182.1,65.8,face,4356,eyes_NOK,400,0.0,smile_NO,0,glasses_NO,0,226.91,95.47,0.0,5.07,11.0,0.0
277,36_1_0_20170103183426794.jpg,0.0,542,375,245,0,186.5,62.4,face,18769,2_eyes_OK,1405,3.96,smile_YES,3486,glasses_NO,0,18.5,84.52,0.0,0.5,9.0,19.0
278,45_0_0_20170117182036284.jpg,1.0,566,839,255,4,142.8,71.7,face,135424,eyes_NOK,4761,0.0,smile_YES,24200,glasses_NO,0,10.39,91.19,4.78,0.69,29.0,18.0
279,27_1_2_20170116171716287.jpg,0.0,782,1043,254,1,87.8,68.4,profile,242064,2_eyes_OK,20665,8.04,smile_NO,0,glasses_NO,0,4.86,0.0,93.83,0.6,30.0,0.0
280,39_0_2_20170117154247371.jpg,1.0,678,1015,221,0,61.7,38.7,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,5.29,0.0,27.05,1.31,0.0,
281,29_0_1_20170117095006160.jpg,1.0,582,695,255,0,152.7,94.7,face,90000,2_eyes_OK,7321,0.58,smile_YES,14792,glasses_NO,0,12.11,84.54,13.96,0.9,22.0,16.0
282,29_1_0_20170116220908902.jpg,1.0,758,1003,239,3,105.3,78.4,face,214369,2_eyes_OK,18434,7.89,smile_YES,32385,glasses_NO,0,48.38,12.96,60.04,1.52,28.0,15.0
283,28_0_4_20170105183852672.jpg,0.0,390,519,244,0,74.8,57.3,face,70225,2_eyes_OK,4905,1.58,smile_YES,11250,glasses_NO,0,42.35,0.09,46.99,2.85,35.0,16.0
284,38_1_0_20170103163517069.jpg,1.0,354,411,218,30,144.7,44.3,face,52441,2_eyes_OK,4802,1.43,smile_YES,9730,glasses_NO,0,20.73,0.16,0.0,0.76,36.0,19.0
285,21_1_4_20170103224520560.jpg,0.0,194,329,255,0,138.2,72.0,face,8836,2_eyes_OK,882,1.68,smile_NO,0,glasses_NO,0,154.55,6.24,12.07,4.2,14.0,0.0
286,30_0_2_20170117181310236.jpg,1.0,906,903,235,0,159.9,48.6,face,178929,2_eyes_OK,16025,2.41,smile_YES,29646,glasses_NO,0,6.48,11.49,0.0,0.19,22.0,17.0
287,40_0_2_20170104171941730.jpg,1.0,452,451,252,0,91.9,44.8,face,65536,2_eyes_OK,4905,3.6,smile_YES,10731,glasses_NO,0,38.01,0.0,7.81,2.02,32.0,16.0
288,65_0_0_20170104185725302.jpg,0.0,242,289,249,0,129.8,64.9,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,220.13,50.52,3.31,7.03,0.0,
289,24_1_4_20170116214244943.jpg,1.0,850,955,246,2,108.6,51.9,face,128164,2_eyes_OK,10805,6.3,smile_YES,20402,glasses_NO,0,12.78,0.0,7.16,0.71,16.0,16.0
290,24_1_2_20170104022044502.jpg,1.0,452,601,255,0,180.5,58.5,profile,55696,2_eyes_OK,4705,8.24,smile_NO,0,glasses_NO,0,36.71,26.22,0.0,1.15,21.0,0.0
291,51_0_0_20170117160754830.jpg,1.0,906,903,255,0,136.2,52.5,profile,160801,eyes_NOK,6241,0.0,smile_YES,22472,glasses_NO,0,9.66,1.65,16.61,0.41,20.0,14.0
292,35_0_4_20170104192501919.jpg,1.0,242,377,255,7,157.9,73.0,face,32761,2_eyes_OK,3281,4.62,smile_YES,5618,glasses_NO,0,128.16,90.13,2.93,3.85,36.0,17.0
293,34_0_0_20170117134906182.jpg,1.0,590,731,255,9,165.9,66.1,face,91204,2_eyes_OK,7690,5.97,smile_YES,16928,glasses_NO,0,21.1,55.07,0.8,0.6,21.0,19.0
294,27_0_1_20170117183610688.jpg,0.0,738,1103,251,0,129.7,79.4,face,21904,eyes_NOK,961,0.0,smile_YES,3570,glasses_NO,0,12.54,28.95,16.44,0.84,3.0,16.0
295,26_1_2_20170116175506863.jpg,0.0,414,659,253,12,138.8,57.5,profile,24649,2_eyes_OK,1861,7.05,smile_NO,0,glasses_NO,0,25.81,1.29,0.0,1.82,9.0,0.0
296,24_0_3_20170117145945091.jpg,0.0,726,1123,255,1,113.2,90.4,face,261121,2_eyes_OK,21017,6.56,smile_NO,0,glasses_NO,0,7.38,22.22,75.01,0.61,32.0,0.0
297,53_0_0_20170111171747408.jpg,0.0,618,412,255,5,152.2,67.5,face,17956,eyes_NOK,676,0.0,smile_YES,3321,glasses_NO,0,1255.36,50.2,0.85,4.7,7.0,18.0
298,28_0_1_20170117202351839.jpg,0.0,906,903,255,0,115.8,66.4,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,14.86,28.07,12.3,1.83,0.0,
299,64_0_0_20170111171747624.jpg,0.0,618,412,255,2,175.3,82.3,face,11025,eyes_NOK,484,0.0,smile_NO,0,glasses_NO,0,1329.76,73.0,27.0,3.14,4.0,0.0
300,55_1_0_20170110160643422.jpg,1.0,618,1000,255,0,150.7,63.9,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,134.3,38.62,0.38,1.77,0.0,
301,26_0_1_20170113134358506.jpg,0.0,798,659,255,0,116.1,78.5,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,18.73,26.22,42.04,1.4,0.0,
302,28_0_0_20170113210605140.jpg,0.0,906,903,255,1,75.8,58.1,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,39.98,0.31,99.23,7.5,0.0,
303,40_0_0_20170111181750378.jpg,1.0,150,150,255,0,138.0,65.3,face,4761,eyes_NOK,400,0.0,smile_NO,0,glasses_NO,0,789.35,18.8,1.7,5.71,21.0,0.0
304,23_1_2_20170116173124400.jpg,0.0,1062,691,254,0,88.4,75.7,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,10.88,0.78,80.74,1.66,0.0,
305,29_0_2_20170116163503418.jpg,0.0,766,1067,254,5,130.1,88.9,face,130321,2_eyes_OK,10658,7.74,smile_NO,0,glasses_NO,0,9.69,30.87,56.81,0.76,16.0,0.0
306,16_1_3_20170109213433239.jpg,0.0,520,693,255,0,140.2,66.3,face,15376,2_eyes_OK,1201,7.37,smile_NO,0,glasses_NO,0,1003.46,57.6,22.02,10.56,4.0,0.0
307,34_0_1_20170117014101849.jpg,1.0,738,1103,254,2,114.8,54.1,face,341056,2_eyes_OK,28565,0.11,smile_YES,52326,glasses_NO,0,9.16,0.0,13.33,0.46,42.0,15.0
308,71_0_0_20170109015622110.jpg,1.0,426,477,254,4,119.7,61.9,face,35721,eyes_NOK,1936,0.0,smile_YES,7080,glasses_NO,0,41.94,0.0,62.63,1.36,18.0,20.0
309,34_0_1_20170116003716387.jpg,0.0,998,815,255,6,156.7,98.1,face,118336,2_eyes_OK,10376,4.3,smile_YES,19602,glasses_NO,0,5.19,77.74,0.0,0.24,15.0,17.0
310,26_1_0_20170116162357240.jpg,0.0,738,1107,254,0,117.5,74.0,face,128881,2_eyes_OK,10954,4.62,smile_YES,19208,glasses_NO,0,11.55,25.73,39.04,0.85,16.0,15.0
311,23_1_2_20170116172816125.jpg,0.0,446,659,254,0,91.7,75.4,face,22500,2_eyes_OK,1922,5.62,smile_NO,0,glasses_NO,0,18.09,7.51,80.53,3.67,8.0,0.0
312,58_0_1_20170111170138036.jpg,0.0,400,400,255,0,152.9,85.7,face,60025,eyes_NOK,0,0.0,smile_YES,9453,glasses_NO,0,225.91,40.4,3.87,2.89,38.0,16.0
313,27_0_4_20170103235757172.jpg,0.0,368,551,251,0,80.8,48.7,face,47961,eyes_NOK,0,0.0,smile_YES,8515,glasses_NO,0,59.09,0.0,44.82,3.29,24.0,18.0
314,27_1_2_20170116175930683.jpg,0.0,390,719,254,0,94.5,84.2,face,37636,2_eyes_OK,3613,1.14,smile_NO,0,glasses_NO,0,21.22,23.7,64.98,3.25,13.0,0.0
315,54_0_0_20170111201637797.jpg,0.0,1300,866,255,0,161.5,105.7,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,403.77,65.35,32.89,0.66,0.0,
316,25_1_3_20170117180220918.jpg,1.0,750,743,254,2,170.7,63.5,face,48400,2_eyes_OK,4232,12.94,smile_NO,0,glasses_NO,0,8.0,22.91,0.6,0.26,9.0,0.0
317,30_1_4_20170103181233632.jpg,0.0,550,369,216,0,109.8,55.9,face,5929,eyes_NOK,400,0.0,smile_YES,1058,glasses_NO,0,33.91,0.0,4.24,1.98,3.0,18.0
318,23_0_1_20170114033536005.jpg,0.0,430,643,237,2,110.8,49.1,face,63504,2_eyes_OK,6274,4.24,smile_YES,10440,glasses_NO,0,12.88,0.0,0.0,1.33,23.0,16.0
319,32_1_0_20170111182452820.jpg,0.0,150,150,237,0,128.6,70.1,face,5184,eyes_NOK,0,0.0,smile_YES,800,glasses_NO,0,1763.72,72.46,11.67,12.08,23.0,15.0
320,35_1_4_20170117203326008.jpg,0.0,1042,779,255,0,103.1,76.5,face,80656,2_eyes_OK,6730,1.21,smile_NO,0,glasses_NO,0,31.51,22.72,72.53,4.38,10.0,0.0
321,37_0_0_20170117140126967.jpg,0.0,1262,627,255,7,121.0,43.2,face,96721,eyes_NOK,4900,0.0,smile_YES,17955,glasses_NO,0,13.87,0.0,0.0,0.61,12.0,19.0
322,45_0_4_20170117202920775.jpg,0.0,906,903,249,1,69.0,48.5,profile,229441,2_eyes_OK,18241,12.05,smile_NO,0,glasses_NO,0,4.53,0.0,87.79,0.67,28.0,0.0
323,40_0_0_20170105172802421.jpg,0.0,340,445,255,0,98.4,68.2,face,7056,eyes_NOK,0,0.0,smile_YES,1275,glasses_NO,0,146.21,0.0,83.66,7.47,5.0,18.0
324,24_1_0_20170117150731090.jpg,0.0,570,659,203,22,140.0,31.1,face,4096,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,8.22,0.0,0.0,0.17,1.0,0.0
325,65_0_0_20170111201030222.jpg,1.0,320,458,255,0,97.5,66.6,face,51984,2_eyes_OK,4232,1.91,smile_YES,9870,glasses_NO,0,645.54,0.0,98.93,8.67,35.0,19.0
326,62_1_0_20170110133917734.jpg,1.0,360,504,255,0,142.6,62.6,face,65536,2_eyes_OK,5620,1.18,smile_YES,12168,glasses_NO,0,506.64,5.46,10.04,1.98,36.0,19.0
327,30_0_1_20170117123820956.jpg,1.0,794,1027,255,0,58.1,55.0,face,225625,eyes_NOK,10404,0.0,smile_YES,38503,glasses_NO,0,8.22,0.0,97.27,3.38,28.0,17.0
328,31_0_2_20170112003835278.jpg,0.0,258,385,255,26,206.4,40.7,face,22500,2_eyes_OK,1861,1.52,smile_YES,3321,glasses_NO,0,35.32,48.65,0.0,0.8,23.0,15.0
329,56_0_3_20170105180548406.jpg,0.0,264,329,255,1,150.8,69.3,face,24336,eyes_NOK,841,0.0,smile_NO,0,glasses_NO,0,222.44,89.94,0.0,6.16,28.0,0.0
330,16_0_0_20170110232142982.jpg,0.0,630,717,255,1,113.5,71.7,face,73984,2_eyes_OK,5941,11.76,smile_YES,12168,glasses_NO,0,244.06,9.17,0.52,3.11,16.0,16.0
331,24_0_2_20170116165208785.jpg,1.0,818,999,255,0,160.9,52.1,face,181476,2_eyes_OK,15490,4.11,smile_YES,28800,glasses_NO,0,7.57,11.25,0.0,0.24,22.0,16.0
332,35_0_1_20170116195822091.jpg,0.0,1042,779,253,0,64.4,51.0,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,5.66,0.0,64.29,1.19,0.0,
333,38_1_1_20170116000558878.jpg,1.0,786,1035,244,1,84.2,65.5,face,116281,2_eyes_OK,9522,0.0,smile_YES,22472,glasses_NO,0,11.19,26.55,25.78,1.47,14.0,19.0
334,38_0_1_20170117133818533.jpg,0.0,1210,675,226,0,61.0,43.0,face,80089,2_eyes_OK,6500,8.45,smile_YES,13778,glasses_NO,0,5.96,0.0,63.15,1.62,10.0,17.0
335,36_1_4_20170105001239982.jpg,1.0,500,363,227,0,131.3,65.6,face,58081,2_eyes_OK,5000,3.61,smile_YES,10368,glasses_NO,0,35.97,0.0,24.43,1.47,32.0,18.0
336,75_1_0_20170110181942190.jpg,0.0,620,387,255,3,120.1,45.9,face,26244,eyes_NOK,0,0.0,smile_YES,4656,glasses_NO,0,390.39,0.0,0.0,5.06,11.0,18.0
337,39_0_4_20170104200746817.jpg,0.0,134,179,255,0,103.9,71.3,face,10816,2_eyes_OK,1013,6.34,smile_NO,0,glasses_NO,0,95.64,8.29,85.82,8.48,45.0,0.0
338,48_0_0_20170117013758131.jpg,0.0,566,823,255,0,157.6,53.8,face,150544,2_eyes_OK,12329,5.16,smile_YES,25538,glasses_NO,0,45.01,24.09,0.26,1.24,32.0,17.0
339,80_1_0_20170110155128293.jpg,0.0,800,583,249,0,68.8,68.3,face,115600,2_eyes_OK,8720,1.95,smile_YES,19208,glasses_NO,0,1426.06,0.0,100.0,13.44,25.0,17.0
340,26_0_0_20170116203343708.jpg,0.0,790,1031,255,0,107.2,75.8,face,70756,2_eyes_OK,6050,9.12,smile_NO,0,glasses_NO,0,17.54,10.98,72.58,1.41,9.0,0.0
341,28_0_1_20170116024731879.jpg,0.0,726,1123,255,0,84.9,66.5,face,273529,eyes_NOK,10609,0.0,smile_NO,0,glasses_NO,0,11.49,8.5,18.1,2.37,34.0,0.0
342,62_1_0_20170110131856737.jpg,0.0,786,1024,253,0,116.8,73.7,profile,270400,eyes_NOK,11881,0.0,smile_YES,42050,glasses_NO,0,86.19,8.36,44.86,2.4,34.0,16.0
343,26_1_2_20170104020230700.jpg,1.0,526,701,255,0,158.8,87.0,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,215.72,80.68,14.38,4.25,0.0,
344,26_1_0_20170117174249502.jpg,1.0,970,675,246,0,51.3,57.2,face,56644,2_eyes_OK,4705,14.51,smile_NO,0,glasses_NO,0,8.35,0.0,99.97,4.65,9.0,0.0
345,41_1_0_20170105172643292.jpg,0.0,440,461,254,1,70.2,43.4,face,47961,2_eyes_OK,4325,4.25,smile_YES,8712,glasses_NO,0,29.3,0.0,58.19,4.48,24.0,18.0
346,25_0_0_20170116215652482.jpg,0.0,1042,779,207,0,45.7,55.9,face,140625,2_eyes_OK,11101,5.83,smile_NO,0,glasses_NO,0,5.61,0.0,99.8,4.22,17.0,0.0
347,65_1_0_20170110143540983.jpg,0.0,520,710,235,8,115.1,36.1,face,87025,2_eyes_OK,7081,0.76,smile_YES,13122,glasses_NO,0,95.77,0.0,5.68,1.16,24.0,15.0
348,36_1_1_20170113000341643.jpg,0.0,280,637,245,2,77.3,42.1,face,28561,2_eyes_OK,2312,10.62,smile_YES,4656,glasses_NO,0,13.77,0.0,48.82,2.09,16.0,16.0
349,42_0_1_20170117171628313.jpg,0.0,906,903,255,0,94.4,64.2,face,233289,2_eyes_OK,18820,4.81,smile_NO,0,glasses_NO,0,8.84,0.0,1.05,0.79,29.0,0.0
350,24_1_2_20170116174610352.jpg,0.0,1142,715,240,1,123.6,56.2,face,85849,2_eyes_OK,7321,7.09,smile_YES,13530,glasses_NO,0,10.29,0.0,5.76,0.44,11.0,16.0
351,38_1_0_20170104201657730.jpg,0.0,162,161,255,4,152.8,52.7,face,4900,eyes_NOK,0,0.0,smile_YES,861,glasses_NO,0,158.1,3.84,0.0,6.49,19.0,18.0
352,20_1_1_20170112231743279.jpg,1.0,574,739,244,1,90.1,48.4,profile,173889,eyes_NOK,7225,0.0,smile_NO,0,glasses_NO,0,6.57,0.0,33.6,0.47,41.0,0.0
353,30_0_2_20170104022125085.jpg,0.0,638,601,254,1,124.0,58.0,face,110889,2_eyes_OK,8845,4.47,smile_NO,0,glasses_NO,0,30.93,0.0,6.12,1.48,29.0,0.0
354,28_0_3_20170117020054178.jpg,0.0,906,903,255,0,121.4,61.3,face,351649,2_eyes_OK,31505,3.29,smile_YES,61952,glasses_NO,0,6.3,7.14,12.98,0.37,43.0,18.0
355,42_1_1_20170116153229826.jpg,0.0,758,939,255,0,141.4,78.5,face,35721,2_eyes_OK,3285,8.13,smile_NO,0,glasses_NO,0,27.54,56.76,3.49,2.77,5.0,0.0
356,56_1_0_20170110141232209.jpg,1.0,460,548,255,0,162.7,57.5,face,107584,2_eyes_OK,8581,2.58,smile_YES,17298,glasses_NO,0,93.35,26.51,0.0,1.49,43.0,16.0
357,71_0_0_20170111222535839.jpg,0.0,600,419,251,0,126.6,83.5,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,490.05,60.49,38.23,5.17,0.0,
358,32_0_2_20170104202252010.jpg,1.0,354,441,255,0,112.1,56.2,face,67081,2_eyes_OK,5513,1.55,smile_YES,11858,glasses_NO,0,43.21,0.0,11.63,2.8,43.0,18.0
359,35_0_1_20170117181203308.jpg,0.0,690,1015,251,1,134.1,73.4,face,142129,2_eyes_OK,11401,2.51,smile_YES,26335,glasses_NO,0,17.26,58.08,23.8,2.7,20.0,19.0
360,40_0_0_20170113135437140.jpg,0.0,730,699,255,0,149.3,75.0,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,6.5,20.74,58.77,0.13,0.0,
361,26_1_3_20170117153633221.jpg,0.0,470,659,242,7,89.3,51.5,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,13.49,0.0,10.26,3.48,0.0,
362,31_0_2_20170116191346864.jpg,1.0,1106,735,255,0,140.0,43.1,face,156816,2_eyes_OK,12802,8.51,smile_YES,25651,glasses_NO,0,10.94,0.0,0.0,0.66,19.0,16.0
363,24_1_1_20170115235935017.jpg,0.0,1206,675,254,1,98.4,73.2,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,11.91,7.87,81.37,0.72,0.0,
364,33_1_0_20170105000625650.jpg,1.0,296,369,255,0,216.8,59.3,face,15129,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,220.28,99.41,0.33,3.03,14.0,0.0
365,35_1_0_20170117191606659.jpg,0.0,690,1015,255,2,141.6,61.9,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,11.95,25.08,22.34,0.23,0.0,
366,69_0_0_20170104185333726.jpg,0.0,386,481,254,2,143.7,44.8,face,43264,2_eyes_OK,4050,3.81,smile_YES,7688,glasses_NO,0,74.96,0.0,0.0,1.8,23.0,18.0
367,32_1_3_20170109141353848.jpg,0.0,602,337,255,25,129.5,74.0,face,41616,2_eyes_OK,3785,27.42,smile_YES,5724,glasses_NO,0,29.31,58.15,8.37,2.95,21.0,14.0
368,35_0_1_20170117143358264.jpg,0.0,1202,675,211,0,59.9,61.5,face,220900,2_eyes_OK,18432,1.82,smile_YES,33282,glasses_NO,0,3.77,0.0,80.87,0.41,27.0,15.0
369,21_1_0_20170117193630115.jpg,0.0,658,1243,255,1,172.8,38.5,face,202500,2_eyes_OK,16381,0.85,smile_YES,35245,glasses_NO,0,17.72,40.57,0.0,0.27,25.0,17.0
370,40_0_4_20170104210123901.jpg,0.0,368,551,249,0,120.8,56.2,face,56644,2_eyes_OK,4141,12.5,smile_YES,9522,glasses_NO,0,103.58,5.98,36.98,5.59,28.0,17.0
371,25_0_4_20170103233741427.jpg,0.0,494,307,255,1,138.6,85.4,face,20736,2_eyes_OK,1753,3.87,smile_YES,3698,glasses_NO,0,62.19,76.45,7.64,1.96,14.0,18.0
372,30_1_2_20170104020408339.jpg,1.0,438,601,253,10,187.4,70.7,face,44100,2_eyes_OK,3961,3.86,smile_YES,7938,glasses_NO,0,50.49,84.19,4.4,1.21,17.0,18.0
373,28_1_4_20170103225940625.jpg,0.0,318,329,243,3,102.7,56.0,face,28224,2_eyes_OK,2245,6.13,smile_YES,4656,glasses_NO,0,64.84,0.0,28.35,4.12,27.0,16.0
374,73_1_0_20170110153035158.jpg,0.0,132,165,248,22,176.6,44.5,face,4356,eyes_NOK,0,0.0,smile_YES,882,glasses_NO,0,533.97,48.17,0.0,3.27,20.0,20.0
375,43_1_0_20170105172627988.jpg,1.0,368,551,247,3,83.8,52.3,face,58564,2_eyes_OK,4802,13.31,smile_YES,10153,glasses_NO,0,38.98,0.0,88.91,3.53,29.0,17.0
376,33_0_4_20170117202448894.jpg,0.0,738,1103,244,0,76.8,54.9,profile,119716,2_eyes_OK,8714,9.28,smile_YES,18432,glasses_NO,0,9.87,0.0,44.19,2.13,15.0,15.0
377,26_1_0_20170117202010288.jpg,0.0,854,955,247,0,137.5,94.7,face,59536,2_eyes_OK,5101,34.22,smile_YES,9800,glasses_NO,0,7.84,64.95,34.07,0.32,7.0,16.0
378,40_0_0_20170117151450653.jpg,1.0,746,1095,255,1,84.5,60.4,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,7.18,0.0,94.34,0.83,0.0,
379,29_1_0_20170103182353753.jpg,1.0,290,361,214,1,73.1,44.7,face,21904,2_eyes_OK,1741,5.76,smile_YES,4095,glasses_NO,0,30.71,0.0,40.63,4.44,21.0,19.0
380,26_1_4_20170117201509118.jpg,0.0,658,1243,254,0,138.6,71.0,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,13.37,70.32,0.36,0.77,0.0,
381,26_1_1_20170117200437960.jpg,0.0,1078,755,255,0,185.8,64.8,face,36864,2_eyes_OK,3528,0.84,smile_YES,6962,glasses_NO,0,21.86,98.98,0.0,1.07,5.0,19.0
382,26_1_2_20170116184235976.jpg,0.0,542,723,255,0,216.2,64.6,face,22201,2_eyes_OK,1682,3.75,smile_YES,3362,glasses_NO,0,14.68,99.7,0.3,0.61,6.0,15.0
383,50_0_0_20170109003412066.jpg,1.0,318,477,253,0,137.0,97.0,face,24025,2_eyes_OK,1800,0.94,smile_NO,0,glasses_NO,0,35.56,54.87,43.9,1.12,16.0,0.0
384,16_1_0_20170109214444528.jpg,0.0,553,966,255,0,145.1,82.2,face,8836,2_eyes_OK,882,5.71,smile_YES,1352,glasses_NO,0,865.4,51.71,24.09,2.36,2.0,15.0
385,39_0_1_20170113190332490.jpg,0.0,818,883,255,0,90.9,78.0,face,84681,2_eyes_OK,7081,0.67,smile_YES,15225,glasses_NO,0,23.97,2.69,67.79,2.48,12.0,18.0
386,33_1_1_20170113005238142.jpg,0.0,698,1167,232,0,103.4,53.9,profile,269361,2_eyes_OK,21865,0.52,smile_YES,41472,glasses_NO,0,10.1,0.0,47.38,0.95,33.0,15.0
387,25_1_3_20170117152000516.jpg,1.0,710,707,240,0,95.9,52.6,face,279841,2_eyes_OK,22261,15.47,smile_YES,44402,glasses_NO,0,10.29,0.0,71.94,1.14,56.0,16.0
388,29_0_1_20170117012800357.jpg,0.0,486,659,254,0,97.0,57.5,face,55225,2_eyes_OK,4610,2.17,smile_YES,11552,glasses_NO,0,47.16,0.0,46.26,3.95,17.0,21.0
389,30_1_2_20170116201553981.jpg,0.0,810,1007,251,0,99.9,77.7,face,170569,2_eyes_OK,16405,0.53,smile_YES,32385,glasses_NO,0,6.87,15.79,50.42,0.92,21.0,19.0
390,42_0_0_20170103181301064.jpg,0.0,552,367,255,0,68.9,50.5,face,20449,eyes_NOK,841,0.0,smile_NO,0,glasses_NO,0,69.92,0.0,53.5,5.12,10.0,0.0
391,23_1_0_20170117144757777.jpg,0.0,1154,599,254,14,157.4,40.3,face,280900,2_eyes_OK,22689,3.5,smile_YES,49141,glasses_NO,0,7.53,0.0,0.0,0.18,41.0,17.0
392,32_1_1_20170113011729264.jpg,1.0,738,1103,233,0,91.5,54.6,profile,206116,2_eyes_OK,15705,3.22,smile_YES,32385,glasses_NO,0,6.35,0.0,38.36,0.55,25.0,16.0
393,35_0_2_20170117135017903.jpg,0.0,1222,667,255,0,131.6,66.9,face,91204,2_eyes_OK,7321,0.88,smile_YES,16290,glasses_NO,0,17.76,66.99,11.09,1.29,11.0,18.0
394,25_1_0_20170117143942122.jpg,1.0,1106,735,255,0,206.3,57.9,profile,358801,2_eyes_OK,27725,8.0,smile_NO,0,glasses_NO,0,8.64,95.46,0.0,0.28,44.0,0.0
395,26_0_2_20170116175942111.jpg,0.0,542,691,255,0,171.7,71.2,face,38809,2_eyes_OK,3625,1.76,smile_YES,6786,glasses_NO,0,14.35,52.64,1.26,0.91,10.0,17.0
396,43_1_0_20170117185939842.jpg,0.0,690,1015,216,0,79.5,51.0,face,287296,2_eyes_OK,22900,17.08,smile_NO,0,glasses_NO,0,6.33,0.0,48.86,1.02,41.0,0.0
397,60_0_0_20170104170240505.jpg,0.0,298,401,252,0,84.8,49.0,face,8100,eyes_NOK,441,0.0,smile_NO,0,glasses_NO,0,59.3,0.77,2.78,4.74,7.0,0.0
398,27_0_0_20170117013636316.jpg,0.0,1202,675,213,22,111.3,54.5,face,220900,2_eyes_OK,18629,1.12,smile_YES,35912,glasses_NO,0,3.46,0.0,0.05,0.36,27.0,16.0
399,26_1_1_20170112213129055.jpg,1.0,1110,735,204,0,130.1,41.9,face,145924,2_eyes_OK,11405,0.52,smile_YES,26565,glasses_NO,0,6.34,0.0,1.23,0.34,18.0,18.0
400,35_0_1_20170117143112391.jpg,0.0,738,1103,255,0,120.2,69.7,face,191844,2_eyes_OK,15665,14.86,smile_NO,0,glasses_NO,0,16.3,0.94,16.1,1.28,24.0,0.0
401,40_1_1_20170113012951777.jpg,0.0,758,1075,253,0,86.2,54.5,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,10.4,0.0,74.22,1.23,0.0,
402,22_1_3_20170104232458346.jpg,0.0,458,329,251,0,117.0,70.1,profile,32761,2_eyes_OK,2965,7.62,smile_YES,4950,glasses_NO,0,131.51,3.62,80.04,6.09,22.0,15.0
403,26_0_1_20170116204830651.jpg,0.0,794,1027,220,0,122.6,72.6,face,216225,2_eyes_OK,18818,4.52,smile_YES,31752,glasses_NO,0,9.7,2.72,7.72,0.66,27.0,15.0
404,30_1_1_20170114024643760.jpg,1.0,738,1103,253,4,129.1,66.4,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,12.5,31.47,24.24,0.91,0.0,
405,59_1_0_20170110122835196.jpg,0.0,132,165,227,0,57.6,64.7,face,3721,eyes_NOK,0,0.0,smile_YES,741,glasses_NO,0,1252.89,0.0,68.69,12.69,17.0,20.0
406,47_0_0_20170116205608766.jpg,0.0,1042,779,255,0,66.6,63.2,profile,161604,eyes_NOK,18443,0.0,smile_NO,0,glasses_NO,0,7.68,0.0,92.8,2.72,20.0,0.0
407,22_1_2_20170104021303821.jpg,1.0,802,601,232,0,140.4,47.8,face_pb,0,eyes_NOK,0,0.0,smile_NO,0,glasses_NO,0,12.24,0.0,1.94,0.68,0.0,
